match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:00:00,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.544,6.337,1,124.0,C,CTL,D
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:00:15,1,1,2,0,0,0,0,15,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.679,17.202,4,94.0,BW,NCTL,D
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:00:52,1,1,3,0,0,0,0,15,15,1,2,2,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.144,0.899,0,,W,CTL,
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:01:26,1,1,4,0,0,0,0,15,30,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.514,17.567,3,99.0,BW,NCTL,ND
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:02:12,1,1,5,0,0,0,0,30,30,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.318,36.482,9,110.0,W,NCTL,D
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:03:04,1,1,6,0,0,0,0,40,30,1,2,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,7.076,1,104.0,BW,NCTL,ND
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:04:05,1,2,7,0,0,1,0,0,0,2,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.122,15.757,3,92.0,BC,NCTL,D
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:04:45,1,2,8,0,0,1,0,0,15,2,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.614,5.343,1,110.0,C,NCTL,D
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:05:06,1,2,9,0,0,1,0,0,30,2,2,1,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.634,5.487,0,,B,CTL,ND
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:05:42,1,2,10,0,0,1,0,15,30,2,1,2,5,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.629,6.702,1,110.0,W,CTL,D
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:06:04,1,2,11,0,0,1,0,15,40,2,2,2,5,6,2,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40.037,39.002,11,92.0,C,NCTL,D
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:07:05,1,3,12,0,0,1,1,0,0,1,1,1,6,6,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.901,20.823,3,119.0,W,CTL,
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:07:33,1,3,13,0,0,1,1,15,0,1,1,1,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.635,22.615,3,122.0,C,NCTL,ND
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:08:16,1,3,14,0,0,1,1,30,0,1,2,2,7,7,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.933,13.371,4,103.0,BC,NCTL,ND
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:09:18,1,3,15,0,0,1,1,30,15,1,1,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.921,6.3,1,122.0,C,CTL,ND
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:09:44,1,3,16,0,0,1,1,40,15,1,1,1,9,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.257,1.228,1,115.0,W,CTL,
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:11:24,1,4,17,0,0,2,1,0,0,2,1,2,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.082,5.693,1,102.0,W,NCTL,D
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:11:46,1,4,18,0,0,2,1,0,15,2,1,2,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.716,13.543,3,112.0,W,CTL,ND
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,00:12:12,1,4,19,0,0,2,1,0,30,2,2,1,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.797,14.216,4,92.0,C,NCTL,D
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:37:28,1,4,20,0,0,2,1,15,30,2,1,2,10,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.862,0.848,1,109.0,C,CTL,
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:37:50,1,4,21,0,0,2,1,15,40,2,1,2,10,11,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.105,5.506,1,104.0,W,CTL,
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:38:38,1,5,22,0,0,2,2,0,0,1,2,2,10,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14.552,12.709,2,111.0,BC,NCTL,ND
2023-wimbledon-1307,Christopher Eubanks,Christopher O'Connell,02:39:12,1,5,23,0,0,2,2,0,15,1,1,1,11,12,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,13.12,8.907,3,118.0,C,NCTL,ND
