match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:00:00,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.205,9.695,4,129.0,BC,NCTL,D
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:00:25,1,1,2,0,0,0,0,15,0,2,1,2,1,1,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.231,8.83,3,125.0,W,CTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:00:49,1,1,3,0,0,0,0,15,15,2,2,2,1,2,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.497,19.551,5,108.0,BC,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:01:28,1,1,4,0,0,0,0,15,30,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.989,9.202,3,103.0,BC,CTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:02:03,1,1,5,0,0,0,0,15,40,2,1,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.856,3.839,1,121.0,BC,NCTL,D
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:03:30,1,2,6,0,0,0,1,0,0,1,2,2,1,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2,1.074,0,,B,CTL,
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:03:57,1,2,7,0,0,0,1,0,15,1,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.161,4.614,1,134.0,C,NCTL,D
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:04:15,1,2,8,0,0,0,1,15,15,1,2,1,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.282,4.883,1,114.0,BC,CTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:04:41,1,2,9,0,0,0,1,30,15,1,2,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.461,4.077,1,115.0,BC,NCTL,D
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:05:20,1,2,10,0,0,0,1,40,15,1,1,1,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566,0.664,1,128.0,C,NCTL,
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:05:51,1,3,11,0,0,1,1,0,0,2,2,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.621,7.982,3,111.0,BC,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:06:22,1,3,12,0,0,1,1,0,15,2,2,1,6,6,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.702,13.971,4,108.0,B,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:07:01,1,3,13,0,0,1,1,15,15,2,2,1,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.089,7.599,2,102.0,BC,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:07:39,1,3,14,0,0,1,1,30,15,2,1,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.518,4.009,1,122.0,W,CTL,D
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:08:00,1,3,15,0,0,1,1,30,30,2,2,1,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.651,6.005,2,107.0,B,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:08:35,1,3,16,0,0,1,1,40,30,2,1,1,9,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,17.568,15.895,4,126.0,C,CTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:10:11,1,4,17,0,0,2,1,0,0,1,2,2,9,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.474,12.277,4,101.0,BW,NCTL,D
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:10:46,1,4,18,0,0,2,1,0,15,1,1,1,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.696,2.282,1,133.0,BW,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:11:07,1,4,19,0,0,2,1,15,15,1,1,1,11,8,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.863,8.52,3,127.0,BW,CTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:11:32,1,4,20,0,0,2,1,30,15,1,1,2,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.425,8.404,2,124.0,C,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:11:59,1,4,21,0,0,2,1,30,30,1,1,1,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.226,18.157,3,123.0,W,CTL,D
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:12:29,1,4,22,0,0,2,1,40,30,1,2,1,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.263,4.625,1,85.0,C,NCTL,D
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:13:18,1,5,23,0,0,3,1,0,0,2,1,1,14,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.443,3.508,2,128.0,C,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:13:38,1,5,24,0,0,3,1,15,0,2,2,1,15,9,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.91,12.598,4,106.0,B,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:14:19,1,5,25,0,0,3,1,30,0,2,1,2,15,10,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25.138,27.873,9,121.0,C,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:14:55,1,5,26,0,0,3,1,30,15,2,1,2,15,11,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9.003,8.547,3,117.0,C,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:15:19,1,5,27,0,0,3,1,30,30,2,1,2,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.704,4.96,1,121.0,W,CTL,D
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:15:40,1,5,28,0,0,3,1,30,40,2,1,2,15,13,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03,6.074,3,122.0,W,CTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:17:18,1,6,29,0,0,3,2,0,0,1,2,2,15,14,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.984,0.907,0,,BC,CTL,
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:17:43,1,6,30,0,0,3,2,0,15,1,2,2,15,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.245,2.765,0,,C,CTL,
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:18:14,1,6,31,0,0,3,2,0,30,1,2,1,16,15,0,0,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.126,21.728,5,103.0,BC,CTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:18:55,1,6,32,0,0,3,2,15,30,1,2,2,16,16,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.385,25.333,6,101.0,BC,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:19:44,1,6,33,0,0,3,2,15,40,1,1,1,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.661,4.276,1,123.0,BW,CTL,
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:20:16,1,6,34,0,0,3,2,30,40,1,1,1,18,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.769,4.89,1,127.0,W,CTL,D
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:20:44,1,6,35,0,0,3,2,40,40,1,2,1,19,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789,1.003,1,125.0,C,NCTL,
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:21:23,1,6,36,0,0,3,2,AD,40,1,1,1,20,16,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7,11.004,1,133.0,W,CTL,D
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:21:53,1,7,37,0,0,4,2,0,0,2,1,2,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.377,12.143,3,125.0,C,NCTL,D
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:22:16,1,7,38,0,0,4,2,0,15,2,1,2,20,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.577,8.954,3,118.0,W,CTL,D
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:22:38,1,7,39,0,0,4,2,0,30,2,2,1,21,18,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,20.492,14.687,4,100.0,B,CTL,D
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:23:21,1,7,40,0,0,4,2,15,30,2,1,2,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.511,4.041,1,117.0,B,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:23:40,1,7,41,0,0,4,2,15,40,2,2,1,22,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.968,20.898,4,107.0,B,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:24:25,1,7,42,0,0,4,2,30,40,2,1,2,22,20,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,1.444,1,124.0,W,CTL,
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:26:00,1,8,43,0,0,4,3,0,0,1,1,1,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.683,3.061,1,122.0,W,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:26:25,1,8,44,0,0,4,3,15,0,1,1,1,24,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.557,1.606,1,126.0,,,
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:26:43,1,8,45,0,0,4,3,30,0,1,2,2,24,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.083,14.956,4,107.0,BW,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:27:21,1,8,46,0,0,4,3,30,15,1,2,2,24,22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.678,1.05,0,,BC,CTL,
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:28:02,1,8,47,0,0,4,3,30,30,1,1,1,25,22,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.565,9.923,3,124.0,BW,NCTL,
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:28:37,1,8,48,0,0,4,3,40,30,1,2,2,25,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.306,10.046,2,107.0,B,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:29:08,1,8,49,0,0,4,3,40,40,1,1,2,25,24,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12.262,8.491,2,129.0,W,NCTL,
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:29:35,1,8,50,0,0,4,3,40,AD,1,1,1,26,24,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.974,9.601,3,130.0,BC,NCTL,D
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:30:03,1,8,51,0,0,4,3,40,40,1,2,2,26,25,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.48,6.222,0,,BC,CTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:30:38,1,8,52,0,0,4,3,40,AD,1,2,1,27,25,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.201,8.853,3,109.0,C,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:31:14,1,8,53,0,0,4,3,40,40,1,2,1,28,25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931,1.057,1,118.0,C,NCTL,
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:31:41,1,8,54,0,0,4,3,AD,40,1,2,1,29,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.979,4.244,1,102.0,W,CTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:32:25,1,9,55,0,0,5,3,0,0,2,1,2,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.854,7.008,3,119.0,BC,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:32:44,1,9,56,0,0,5,3,0,15,2,1,2,29,27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822,1.046,1,121.0,C,CTL,
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:33:01,1,9,57,0,0,5,3,0,30,2,1,2,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.511,4.386,1,124.0,W,CTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:33:18,1,9,58,0,0,5,3,0,40,2,1,1,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18,5.343,2,122.0,BC,NCTL,D
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:33:49,1,9,59,0,0,5,3,15,40,2,1,2,30,29,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.706,9.893,3,124.0,W,CTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:35:16,1,10,60,0,0,5,4,0,0,1,1,1,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.133,3.812,1,123.0,BW,NCTL,D
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:35:49,1,10,61,0,0,5,4,15,0,1,1,1,32,29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813,0.911,1,123.0,W,CTL,
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:36:13,1,10,62,0,0,5,4,30,0,1,2,2,32,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.946,31.43,8,120.0,B,NCTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:37:38,1,10,63,0,0,5,4,30,15,1,1,1,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,125.0,,,
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:37:55,1,10,64,0,0,5,4,40,15,1,1,1,34,30,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.044,0.69,1,122.0,BW,NCTL,
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:40:13,2,1,65,1,0,0,0,0,0,2,1,1,35,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.982,7.437,2,119.0,W,CTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:40:43,2,1,66,1,0,0,0,15,0,2,1,2,35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.82,9.71,1,122.0,W,CTL,D
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:41:06,2,1,67,1,0,0,0,15,15,2,1,1,36,31,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,28.153,32.562,6,125.0,B,CTL,ND
2023-wimbledon-1314,Alexander Bublik,Maximilian Marterer,00:41:43,2,1,68,1,0,0,0,30,15,2,2,2,36,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.26,10.561,3,107.0,BW,NCTL,ND
