match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:00:00,1,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.73,5.834,1,102.0,B,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:00:54,1,1,2,0,0,0,0,15,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.427,19.436,4,127.0,B,NCTL,D
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:01:25,1,1,3,0,0,0,0,15,15,1,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.596,8.51,2,102.0,B,NCTL,D
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:02:11,1,1,4,0,0,0,0,15,30,1,1,1,2,2,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.03,43.953,11,121.0,BC,NCTL,D
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:02:55,1,1,5,0,0,0,0,30,30,1,2,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,24.027,35.431,6,105.0,BC,CTL,D
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:03:47,1,1,6,0,0,0,0,30,40,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.85,8.159,1,132.0,W,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:04:18,1,1,7,0,0,0,0,40,40,1,1,1,4,3,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.146,26.369,7,113.0,B,CTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:04:59,1,1,8,0,0,0,0,AD,40,1,1,1,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.097,17.608,5,118.0,BC,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:06:19,1,2,9,0,0,1,0,0,0,2,2,2,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.495,8.964,3,105.0,BC,NCTL,D
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:06:53,1,2,10,0,0,1,0,0,15,2,2,1,6,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8.039,8.862,0,,W,CTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:07:27,1,2,11,0,0,1,0,15,15,2,1,2,6,5,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.316,19.062,5,117.0,W,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:08:03,1,2,12,0,0,1,0,15,30,2,1,2,6,6,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42.649,38.293,11,130.0,W,CTL,D
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:08:45,1,2,13,0,0,1,0,15,40,2,2,2,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.448,2.811,1,112.0,W,CTL,D
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:09:49,1,3,14,0,0,1,1,0,0,1,2,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.636,3.596,1,107.0,BC,NCTL,D
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:10:27,1,3,15,0,0,1,1,15,0,1,1,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.204,4.7,1,125.0,C,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:10:52,1,3,16,0,0,1,1,30,0,1,1,1,9,7,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17.551,28.756,5,111.0,BW,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:11:24,1,3,17,0,0,1,1,40,0,1,2,2,9,8,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,4.425,2,93.0,BW,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:12:05,1,3,18,0,0,1,1,40,15,1,1,2,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.401,7.594,2,125.0,BC,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:12:33,1,3,19,0,0,1,1,40,30,1,1,1,10,9,1,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.886,9.848,3,116.0,C,CTL,D
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:14:21,1,4,20,0,0,2,1,0,0,2,2,1,11,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.066,5.135,2,117.0,BW,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:14:53,1,4,21,0,0,2,1,15,0,2,2,1,12,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.903,7.377,2,111.0,W,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:15:46,1,4,22,0,0,2,1,30,0,2,2,2,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.995,14.719,1,105.0,B,NCTL,D
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:16:32,1,4,23,0,0,2,1,30,15,2,1,2,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.002,6.252,1,130.0,C,NCTL,D
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:16:57,1,4,24,0,0,2,1,30,30,2,2,2,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.494,32.118,9,106.0,BC,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:18:09,1,4,25,0,0,2,1,30,40,2,2,1,13,12,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.156,3.684,6,95.0,W,CTL,D
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:19:16,1,4,26,0,0,2,1,40,40,2,2,2,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.549,1.974,1,113.0,BW,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:20:05,1,4,27,0,0,2,1,40,AD,2,2,2,13,14,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.534,1.31,1,101.0,W,CTL,
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:20:53,1,5,28,0,0,2,2,0,0,1,1,2,13,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.583,31.185,4,110.0,B,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:22:31,1,5,29,0,0,2,2,0,15,1,2,1,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.234,24.195,7,101.0,BW,NCTL,D
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:23:24,1,5,30,0,0,2,2,15,15,1,1,2,14,16,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.272,3.795,2,115.0,BW,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:23:50,1,5,31,0,0,2,2,15,30,1,2,1,15,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.602,11.024,3,115.0,C,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:24:38,1,5,32,0,0,2,2,30,30,1,2,1,16,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,35.182,37.703,9,95.0,BC,NCTL,ND
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:25:36,1,5,33,0,0,2,2,40,30,1,1,1,17,16,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,26.248,59.233,5,103.0,W,CTL,D
2023-wimbledon-1501,Carlos Alcaraz,Holger Rune,00:27:28,1,6,34,0,0,3,2,0,0,2,1,1,18,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.613,5.83,2,116.0,BW,NCTL,ND
